stkcd,day,open_morning,close_morning,volume_morning,high_morning,low_morning,open_afternoon,close_afternoon,volume_afternoon,high_afternoon,low_afternoon,rtn_morning,rtn_afternoon,lh_rtnDiff,lh_volDiff,std_morning,std_afternoon,lh_stdDiff,daily_return,volatility_morning,volatility_afternoon,avg_volatility_morning,avg_volatility_afternoon,intraDSRtn_byT,intraDSVol_byT,intraDSStd_byP,intraDSVol_byP,intraDSStd_byV,intraDSRtn_byV,intraDSRtn_byT_20d_mean,intraDSVol_byT_20d_mean,intraDSStd_byP_20d_mean,intraDSVol_byP_20d_mean,intraDSStd_byV_20d_mean,intraDSRtn_byV_20d_mean,avg_intraDSRtn_byT,intraDS2,intraDS2_final,cumulative_return,intraDSVol_byTN,intraDSVol_byPN,intraDS2Rtn_byVN
000005.XSHE,2023-05-25,12.68,12.57,1500165.0,12.88,12.57,12.57,12.57,45525.0,12.57,12.57,-0.0086750788643532,0.0,0.0086750788643532,0.0303466618671946,0.0244479495268139,1e-05,0.0004090322580645,-0.0485282418456642,0.0244479495268139,0.0,0.019216544683267,0.0080378374817867,0.9988485999774804,0.9410942685729926,0.9987739062495972,0.9410942685729926,0.9987739062495972,0.9988485999774804,0.8659603999099929,0.6162171413781918,0.5593771294606886,0.6162171413781918,0.5593771294606886,0.8659603999099929,0.7347249966273811,0.15235700422372042,0.00027028747187254735,0.20224922853181437,0.3248771271948008,0.3248771271948008,0.13288820006748758
000005.XSHE,2023-05-26,12.17,11.96,1835057.0,12.27,11.96,12.06,12.06,394316.0,12.27,11.96,-0.0172555464256367,0.0,0.0172555464256367,0.2148794288133829,0.0254724732949875,0.0257048092868987,1.0091210613598671,-0.0426421404682275,0.0254724732949875,0.0257048092868987,0.019216544683267,0.0080378374817867,0.9994208118438028,0.6462539018789307,0.0045389397559733,0.6462539018789307,0.0045389397559733,0.9994208118438028,0.8660181897320214,0.6305719732151951,0.5430753202333359,0.6305719732151951,0.5430753202333359,0.8660181897320214,0.7347249966273811,0.15263669730447987,0.0002707836586811808,0.19362488851917012,0.015681928663735634,0.015681928663735634,0.13340262211178144
000005.XSHE,2023-05-29,11.45,11.45,284571.0,11.45,11.45,11.45,11.45,9332.0,11.45,11.45,0.0,0.0,0.0,0.0327932220781457,1e-05,1e-05,1.0,-0.0532751091703056,0.0,0.0,0.019216544683267,0.0080378374817867,0.0,0.936496054788944,0.0,0.936496054788944,0.0,0.0,0.8160961135545639,0.6522096028679778,0.5122275623037094,0.6522096028679778,0.5122275623037094,0.8160961135545639,0.7347249966273811,0.999986389650628,0.001774016196647846,0.18330950144522307,0.28428645192096624,0.28428645192096624,-0.8160961135545639
000005.XSHE,2023-05-30,10.84,10.84,387516.0,10.84,10.84,10.84,10.84,24358.0,10.84,10.84,0.0,0.0,0.0,0.062856759462835,1e-05,1e-05,1.0,-0.0285977859778597,0.0,0.0,0.019216544683267,0.0080378374817867,0.0,0.8817211088614061,0.0,0.8817211088614061,0.0,0.0,0.766137843016054,0.6937803515240446,0.4948830074604686,0.6937803515240446,0.4948830074604686,0.766137843016054,0.7347249966273811,0.999986389650628,0.001774016196647846,0.1780672555551844,0.18794075733736149,0.18794075733736149,-0.766137843016054
000005.XSHE,2023-05-31,10.33,10.53,3453092.0,10.84,10.33,10.43,10.33,491530.0,10.53,10.33,0.0193610842207162,-0.009587727708533,-0.0289488119292493,0.1423448897393987,0.0493707647628266,0.019175455417066,0.3883969695260643,-0.0683760683760682,0.0493707647628266,0.019175455417066,0.019216544683267,0.0080378374817867,0.9996546819660824,0.7507847393216618,0.4404459473776057,0.7507847393216618,0.4404459473776057,0.9996546819660824,0.7998574696370901,0.7213110711137799,0.5164635252828611,0.7213110711137799,0.5164635252828611,0.7998574696370901,0.7347249966273811,0.15275095822384685,0.0002709863621616469,0.1658917167138043,0.029473668207881887,0.029473668207881887,0.19979721232899228
000005.XSHE,2023-06-01,9.81,9.81,2298442.0,9.92,9.81,10.02,9.81,676725.0,10.02,9.81,0.0,-0.0209580838323352,-0.0209580838323352,0.2944277036357672,0.0112130479102955,0.0209580838323352,1.8690800217746344,-0.0305810397553517,0.0112130479102955,0.0209580838323352,0.019216544683267,0.0080378374817867,0.9995230846995862,0.5450843599685493,0.302818309808859,0.5450843599685493,0.302818309808859,0.9995230846995862,0.7998760129049749,0.7091043730721529,0.5150756779624409,0.7091043730721529,0.5150756779624409,0.7998760129049749,0.7347249966273811,0.15268666810512702,0.0002708723088974487,0.1608185755298959,-0.1640200131036036,-0.1640200131036036,0.19964707179461127
000005.XSHE,2023-06-02,9.51,9.51,1835073.0,9.61,9.3,10.33,10.33,772389.0,10.33,10.22,0.0,0.0,0.0,0.4209036915697631,0.0325972660357517,0.0106485963213939,0.3266714548917961,0.1398527865404837,0.0325972660357517,0.0106485963213939,0.019216544683267,0.0080378374817867,0.0,0.4075549327261238,0.5074149148417556,0.4075549327261238,0.5074149148417556,0.0,0.7499185234263959,0.6995194961878368,0.5241818610627271,0.6995194961878368,0.5241818610627271,0.7499185234263959,0.7347249966273811,0.999986389650628,0.001774016196647846,0.1833095014452231,-0.291964563461713,-0.291964563461713,-0.7499185234263959
000005.XSHE,2023-06-05,10.12,10.84,2214904.0,10.84,10.12,10.84,10.84,3042.0,10.84,10.84,0.0711462450592886,0.0,-0.0711462450592886,0.0013734229564802,0.0711462450592886,1e-05,0.0001405555555555,0.0470479704797048,0.0711462450592886,0.0,0.019216544683267,0.0080378374817867,0.9998594641975322,0.9972569214895346,0.9995784518352064,0.9972569214895346,0.9995784518352064,0.9998594641975322,0.7499280303828546,0.705014491632588,0.5241916307181469,0.705014491632588,0.5241916307181469,0.7499280303828546,0.7347249966273811,0.15285098249654408,0.00027116380925658665,0.19193384145786738,0.2922424298569466,0.2922424298569466,0.24993143381467764
000005.XSHE,2023-06-06,11.35,11.35,289625.0,11.35,11.35,11.35,11.35,9781.0,11.35,11.35,0.0,0.0,0.0,0.0337712559343979,1e-05,1e-05,1.0,0.0537444933920705,0.0,0.0,0.019216544683267,0.0080378374817867,0.0,0.934663967958736,0.0,0.934663967958736,0.0,0.0,0.6999472181385796,0.7026327816266086,0.47422969203798,0.7026327816266086,0.47422969203798,0.6999472181385796,0.7347249966273811,0.999986389650628,0.001774016196647846,0.20224922853181446,0.23203118633212738,0.23203118633212738,-0.6999472181385796
000005.XSHE,2023-06-07,11.96,11.96,70695.0,11.96,11.96,11.96,11.96,499.0,11.96,11.96,0.0,0.0,0.0,0.0070584906994836,1e-05,1e-05,1.0,0.0175585284280934,0.0,0.0,0.019216544683267,0.0080378374817867,0.0,0.98598196463382,0.0,0.98598196463382,0.0,0.0,0.6994265969052167,0.7097448734142577,0.4482470267735749,0.7097448734142577,0.4482470267735749,0.6994265969052167,0.7347249966273811,0.999986389650628,0.001774016196647846,0.2058004273605503,0.2762370912195623,0.2762370912195623,-0.6994265969052167
000005.XSHE,2023-06-08,12.57,12.17,3238927.0,12.57,11.76,12.57,12.27,405752.0,12.57,12.27,-0.0318217979315831,-0.0238663484486874,0.0079554494828957,0.1252735859746144,0.0644391408114558,0.0238663484486874,0.370370370370371,-0.0090386195562859,0.0644391408114558,0.0238663484486874,0.019216544683267,0.0080378374817867,0.1428314944016474,0.7773455494961906,0.4594074346715865,0.7773455494961906,0.4594074346715865,0.1428314944016474,0.65658682716212,0.7090389058324525,0.4358683143639877,0.7090389058324525,0.4358683143639877,0.65658682716212,0.7347249966273811,0.6744714027670807,0.001196539478004927,0.20394027559311723,0.06830664366373806,0.06830664366373806,-0.5137553327604726
000005.XSHE,2023-06-09,12.06,12.06,1078990.0,12.37,11.86,11.76,11.65,539221.0,11.86,11.65,0.0,-0.0093537414965985,-0.0093537414965985,0.4997460588142615,0.0422885572139303,0.0178571428571427,0.4222689075630236,-0.0422885572139303,0.0422885572139303,0.0178571428571427,0.019216544683267,0.0080378374817867,0.9989320508256628,0.3335590970501773,0.4061363150611193,0.3335590970501773,0.4061363150611193,0.9989320508256628,0.6566094639033168,0.707661286833919,0.4385850530960634,0.707661286833919,0.4385850530960634,0.6566094639033168,0.7347249966273811,0.15239780590306093,0.000270359855697717,0.19531593558047297,-0.37410218978374177,-0.37410218978374177,0.3423225869223461
000005.XSHE,2023-06-12,11.35,11.55,732338.0,11.65,11.14,11.96,11.86,257702.0,11.96,11.76,0.0176211453744494,-0.008361204013378,-0.0259823493878274,0.3518894281056015,0.0449339207048457,0.0167224080267559,0.3721555511836863,0.0268398268398266,0.0449339207048457,0.0167224080267559,0.019216544683267,0.0080378374817867,0.9996152714073364,0.479410932886758,0.4574864964132766,0.479410932886758,0.4574864964132766,0.9996152714073364,0.6566657631881475,0.7063743438567285,0.4449485450505752,0.7063743438567285,0.4449485450505752,0.6566657631881475,0.7347249966273811,0.1527317057356103,0.00027095220747083216,0.2005581814705116,-0.22696341096997047,-0.22696341096997047,0.3429495082191889
000005.XSHE,2023-06-13,11.86,11.86,468269.0,12.06,11.76,11.65,11.55,448876.0,11.76,11.45,0.0,-0.0085836909871244,-0.0085836909871244,0.958585770144938,0.0252951096121417,0.0266094420600858,1.0519599427753925,0.0,0.0252951096121417,0.0266094420600858,0.019216544683267,0.0080378374817867,0.9988363556456727,0.0211449661719668,0.0253172262035979,0.0211449661719668,0.0253172262035979,0.9988363556456727,0.7066075809704311,0.6857782442455694,0.4307636096070729,0.6857782442455694,0.4307636096070729,0.7066075809704311,0.7347249966273811,0.15235101726386374,0.00027027685076423593,0.2005581814705116,-0.6646332780736026,-0.6646332780736026,0.29222877467524166
000005.XSHE,2023-06-14,11.55,11.86,412398.0,11.86,11.55,12.17,12.17,41370.0,12.17,12.17,0.0268398268398267,0.0,-0.0268398268398267,0.1003157144312048,0.0268398268398267,1e-05,0.0003725806451612,0.0168634064080945,0.0268398268398267,0.0,0.019216544683267,0.0080378374817867,0.9996275581194748,0.8176601258612846,0.9988830903423578,0.8176601258612846,0.9988830903423578,0.9996275581194748,0.7066035426401256,0.6889369179021684,0.444551188606743,0.6889369179021684,0.444551188606743,0.7066035426401256,0.7347249966273811,0.15273770802250647,0.00027096285576993,0.20394027559311723,0.12872320795911618,0.12872320795911618,0.2930240154793492
000005.XSHE,2023-06-15,11.96,12.06,835303.0,12.17,11.76,12.06,11.96,200579.0,12.17,11.86,0.0083612040133778,-0.0082918739635157,-0.0166530779768936,0.2401272352667235,0.0342809364548495,0.0257048092868988,0.7498280952958792,0.0,0.0342809364548495,0.0257048092868988,0.019216544683267,0.0080378374817867,0.9993998707793442,0.6127377442545315,0.14294558825665,0.6127377442545315,0.14294558825665,0.9993998707793442,0.7066490718935567,0.6840706776782011,0.4417014931041849,0.6840706776782011,0.4417014931041849,0.7066490718935567,0.7347249966273811,0.15262646471538022,0.0002707655056553153,0.20394027559311723,-0.07133293342366953,-0.07133293342366953,0.2927507988857875
000005.XSHE,2023-06-16,11.96,12.06,324896.0,12.17,11.86,12.37,12.27,151934.0,12.47,12.27,0.0083612040133778,-0.0080840743734842,-0.0164452783868621,0.4676388752092977,0.0259197324414716,0.0161681487469685,0.6237776097217539,0.0091210613598673,0.0259197324414716,0.0161681487469685,0.019216544683267,0.0080378374817867,0.9993922922624036,0.3627330495068948,0.2316407244073076,0.3627330495068948,0.2316407244073076,0.9993922922624036,0.7066437784758979,0.6739044009251058,0.4285431899012168,0.6739044009251058,0.4285431899012168,0.7066437784758979,0.7347249966273811,0.15262276150700943,0.0002707589360142709,0.2058004273605503,-0.31117135141821106,-0.31117135141821106,0.2927485137865057
000005.XSHE,2023-06-19,12.37,12.17,357221.0,12.47,12.17,12.37,12.47,253264.0,12.47,12.27,-0.0161681487469684,0.0080840743734843,0.0242522231204527,0.7089840742845466,0.0242522231204527,0.0161681487469685,0.6666666666666687,0.0164338537387016,0.0242522231204527,0.0161681487469685,0.019216544683267,0.0080378374817867,0.999587836615369,0.1702859202081904,0.1999505322383227,0.1702859202081904,0.1999505322383227,0.999587836615369,0.7066909419584154,0.6400753878575229,0.3886128889302821,0.6400753878575229,0.3886128889302821,0.7066909419584154,0.7347249966273811,0.15271830302364214,0.00027092843051910906,0.20918252148315586,-0.46978946764933255,-0.46978946764933255,0.29289689465695357
000005.XSHE,2023-06-20,12.37,12.37,285856.0,12.57,12.27,11.96,12.06,133695.0,12.17,11.96,0.0,0.0083612040133778,0.0083612040133778,0.4677005205418112,0.0242522231204527,0.0175585284280935,0.7239966555183898,-0.025060630557801,0.0242522231204527,0.0175585284280935,0.019216544683267,0.0080378374817867,0.9988054287072662,0.3626758129437737,0.1600567767078271,0.3626758129437737,0.1600567767078271,0.9988054287072662,0.7066948142076511,0.6419430749264279,0.3466669488579904,0.6419430749264279,0.3466669488579904,0.7066948142076511,0.7347249966273811,0.15233589492376923,0.0002702500231228435,0.20394027559311723,-0.27926726198265417,-0.27926726198265417,0.29211061449961506
000005.XSHE,2023-06-21,11.96,12.06,229999.0,12.17,11.86,11.86,11.86,110405.0,11.96,11.76,0.0083612040133778,0.0,-0.0083612040133778,0.4800238261905487,0.0259197324414716,0.0168634064080945,0.6506010988413232,-0.0165837479270315,0.0259197324414716,0.0168634064080945,0.019216544683267,0.0080378374817867,0.9988054287072662,0.3513295965866638,0.2116303285256417,0.3513295965866638,0.2116303285256417,0.9988054287072662,0.7066570115077964,0.6157887507583565,0.3273512491348342,0.6157887507583565,0.3273512491348342,0.7066570115077964,0.7347249966273811,0.15233589492376923,0.0002702500231228435,0.20055818147051163,-0.2644591541716927,-0.2644591541716927,0.2921484171994698
000005.XSHE,2023-06-26,11.76,11.86,323750.0,12.17,11.55,11.96,12.06,164013.0,12.06,11.86,0.0085034013605441,0.0083612040133778,-0.0001421973471662,0.506603861003861,0.052721088435374,0.0167224080267559,0.3171863199913712,0.0261382799325464,0.052721088435374,0.0167224080267559,0.019216544683267,0.0080378374817867,0.0084267065223369,0.3274889649209249,0.5183134362176663,0.3274889649209249,0.5183134362176663,0.0084267065223369,0.6571359168350392,0.5851084855757531,0.3033282256332377,0.5851084855757531,0.3033282256332377,0.6571359168350392,0.7347249966273811,0.977308554822992,0.0017337848027953891,0.20580042736055032,-0.25761952065482824,-0.25761952065482824,-0.6487092103127023
000005.XSHE,2023-06-27,11.96,12.17,189446.0,12.27,11.96,12.27,12.27,120513.0,12.27,12.17,0.0175585284280935,0.0,-0.0175585284280935,0.6361337795466782,0.0259197324414714,0.0081499592502037,0.3144306859110868,0.0,0.0259197324414714,0.0081499592502037,0.019216544683267,0.0080378374817867,0.9994308003632216,0.2223939295125357,0.5214182496729702,0.2223939295125357,0.5214182496729702,0.9994308003632216,0.6571364162610102,0.5639154869574334,0.3291721911290876,0.5639154869574334,0.3291721911290876,0.6571364162610102,0.7347249966273811,0.15264157798245107,0.0002707923172007978,0.20580042736055032,-0.34152155744489776,-0.34152155744489776,0.34229438410221147
000005.XSHE,2023-06-28,12.17,12.17,247834.0,12.37,12.06,12.68,12.68,267542.0,12.78,12.68,0.0,0.0,0.0,1.079520969681319,0.0254724732949875,0.0078864353312302,0.3096061870357181,0.0328677074774035,0.0254724732949875,0.0078864353312302,0.019216544683267,0.0080378374817867,0.0,0.0382400422208593,0.5270186736026491,0.0382400422208593,0.5270186736026491,0.0,0.6571364162610102,0.5190026863290292,0.35552312480922,0.5190026863290292,0.35552312480922,0.6571364162610102,0.7347249966273811,0.999986389650628,0.001774016196647846,0.2125646156057615,-0.48076264410816993,-0.48076264410816993,-0.6571364162610102
000005.XSHE,2023-06-29,12.47,12.57,327764.0,12.68,12.47,12.57,12.68,73792.0,12.68,12.57,0.008019246190858,0.0087509944311853,0.0007317482403272,0.2251375990041615,0.0168404170008018,0.0087509944311853,0.5196423836041971,0.0246618933969768,0.0168404170008018,0.0087509944311853,0.019216544683267,0.0080378374817867,0.0436077322613614,0.6324696928788893,0.3159756481046731,0.6324696928788893,0.3159756481046731,0.0436077322613614,0.6593168028740781,0.5065401155299034,0.3713219072144537,0.5065401155299034,0.3713219072144537,0.6593168028740781,0.7347249966273811,0.8879343748129356,0.001575231401928249,0.21780686149580017,0.1259295773489859,0.1259295773489859,-0.6157090706127167
000005.XSHE,2023-06-30,12.68,12.88,366896.0,13.09,12.68,12.98,12.98,69668.0,12.98,12.88,0.0157728706624606,0.0,-0.0157728706624606,0.1898848720073263,0.0323343848580441,0.0077041602465331,0.2382652486000967,0.0240683229813662,0.0323343848580441,0.0077041602465331,0.019216544683267,0.0080378374817867,0.9993664017013214,0.680834883300482,0.6150092231114784,0.680834883300482,0.6150092231114784,0.9993664017013214,0.6593023888608401,0.5030426227288444,0.3800500710011473,0.5030426227288444,0.3800500710011473,0.6593023888608401,0.7347249966273811,0.15261010995608285,0.0002707364916525388,0.2230491073858388,0.17779226057163766,0.17779226057163766,0.34006401284048127
000005.XSHE,2023-07-03,13.09,13.19,543327.0,13.6,12.98,13.39,13.39,137417.0,13.49,13.29,0.0076394194041252,0.0,-0.0076394194041252,0.2529176720464839,0.0473644003055767,0.0149365197908888,0.3153532968753784,-0.0159211523881728,0.0473644003055767,0.0149365197908888,0.019216544683267,0.0080378374817867,0.9986927112409856,0.596274076589786,0.5204205051776684,0.596274076589786,0.5204205051776684,0.9986927112409856,0.6592608701879101,0.5056021085599062,0.3909301807695878,0.5056021085599062,0.3909301807695878,0.6592608701879101,0.7347249966273811,0.15228077491515998,0.0002701522380039217,0.21949790855710294,0.09067196802987987,0.09067196802987987,0.33943184105307544
000005.XSHE,2023-07-04,13.39,12.98,506239.0,13.49,12.98,13.29,13.19,102096.0,13.29,13.09,-0.0306198655713218,-0.0075244544770503,0.0230954110942715,0.2016754931959015,0.0380881254667662,0.0150489089541007,0.3951076292066853,0.0238828967642525,0.0380881254667662,0.0150489089541007,0.019216544683267,0.0080378374817867,0.6053157562496461,0.6643428374059631,0.4334995689546811,0.6643428374059631,0.4334995689546811,0.6053157562496461,0.6895266580003925,0.5184415037938981,0.387234413475234,0.5184415037938981,0.387234413475234,0.6895266580003925,0.7347249966273811,0.09657040235222389,0.00017131978961183538,0.22474015444714157,0.14590133361206503,0.14590133361206503,-0.08421090175074641
000005.XSHE,2023-07-05,13.19,13.29,107240.0,13.29,12.98,13.19,13.19,81451.0,13.19,13.09,0.0075815011372251,0.0,-0.0075815011372251,0.759520701230884,0.0235026535253979,0.0075815011372251,0.3225806451612905,-0.0150489089541008,0.0235026535253979,0.0075815011372251,0.019216544683267,0.0080378374817867,0.998682737469278,0.136673185253315,0.5120303980256105,0.136673185253315,0.5120303980256105,0.998682737469278,0.6894678216639798,0.4754123169820872,0.3628570107847542,0.4754123169820872,0.3628570107847542,0.6894678216639798,0.7347249966273811,0.15227589729226693,0.00027014358490413655,0.22135806032453598,-0.3387391317287722,-0.3387391317287722,0.30921491580529825
000005.XSHE,2023-07-06,13.09,13.09,121492.0,13.19,12.98,12.98,12.98,79469.0,12.98,12.88,0.0,0.0,0.0,0.654108912520989,0.016042780748663,0.0077041602465331,0.4802259887005654,0.0076394194041251,0.016042780748663,0.0077041602465331,0.019216544683267,0.0080378374817867,0.0,0.2091102253567055,0.3509972308226077,0.2091102253567055,0.3509972308226077,0.0,0.6894678216639798,0.4391346298519856,0.3804068723258846,0.4391346298519856,0.3804068723258846,0.6894678216639798,0.7347249966273811,0.999986389650628,0.001774016196647846,0.22304910738583875,-0.23002440449528008,-0.23002440449528008,-0.6894678216639798
000005.XSHE,2023-07-07,13.39,13.19,561197.0,13.39,13.09,12.98,12.88,223681.0,13.09,12.88,-0.0149365197908888,-0.0077041602465331,0.0072323595443557,0.398578395821788,0.0224047796863331,0.0161787365177195,0.7221109399075453,-0.0310841546626232,0.0224047796863331,0.0161787365177195,0.019216544683267,0.0080378374817867,0.3192998855843132,0.4300235195733601,0.1613235533060823,0.4300235195733601,0.1613235533060823,0.3192998855843132,0.7054328159431954,0.4113367075989626,0.3884730499911887,0.4113367075989626,0.3884730499911887,0.7054328159431954,0.7347249966273811,0.39412842786699454,0.0006991997309480196,0.2161158144344973,0.018686811974397477,0.018686811974397477,-0.3861329303588822
000005.XSHE,2023-07-10,12.68,12.78,313626.0,12.88,12.57,12.88,12.88,80899.0,12.88,12.78,0.0078864353312302,0.0,-0.0078864353312302,0.2579473640578268,0.0244479495268139,0.0077639751552796,0.3175716289320817,0.0,0.0244479495268139,0.0077639751552796,0.019216544683267,0.0080378374817867,0.9987336057878612,0.5898916418328397,0.5177832961916758,0.5898916418328397,0.5177832961916758,0.9987336057878612,0.7482279215125061,0.4019640122157951,0.3913918430671932,0.4019640122157951,0.3913918430671932,0.7482279215125061,0.7347249966273811,0.152300773600766,0.00027018771647897285,0.2161158144344973,0.18792762961704462,0.18792762961704462,0.25050568427535513
000005.XSHE,2023-07-11,12.78,12.78,172104.0,12.88,12.78,12.78,12.68,106585.0,12.78,12.68,0.0,-0.0078247261345852,-0.0078247261345852,0.6193057686050295,0.0078247261345854,0.0078247261345852,0.9999999999999822,-0.0242566510172143,0.0078247261345854,0.0078247261345852,0.019216544683267,0.0080378374817867,0.9987236311993272,0.2350971871787154,8.862243435638018e-15,0.2350971871787154,8.862243435638018e-15,0.9987236311993272,0.7482175005311893,0.397040916722222,0.3710850273141376,0.397040916722222,0.3710850273141376,0.7482175005311893,0.7347249966273811,0.15229589580856018,0.00027017906307882006,0.21087356854445866,-0.16194372954350664,-0.16194372954350664,0.25050613066813787
000005.XSHE,2023-07-12,12.68,12.47,282918.0,12.78,12.37,12.06,12.06,94708.0,12.17,12.06,-0.0165615141955835,0.0,0.0165615141955835,0.3347542397443782,0.0323343848580441,0.0091210613598672,0.2820855074222368,-0.0240577385725742,0.0323343848580441,0.0091210613598672,0.019216544683267,0.0080378374817867,0.999396554842124,0.4984031819710929,0.5598233135171145,0.4984031819710929,0.5598233135171145,0.999396554842124,0.7482065647029287,0.3979905291764387,0.3762018681693295,0.3979905291764387,0.3762018681693295,0.7482065647029287,0.7347249966273811,0.15262484440148721,0.0002707626311531025,0.20580042736055026,0.10041265279465422,0.10041265279465422,0.2511899901391953
000005.XSHE,2023-07-13,12.06,12.17,138924.0,12.27,12.06,12.17,12.17,68035.0,12.17,12.06,0.0091210613598672,0.0,-0.0091210613598672,0.4897281967118712,0.017412935323383,0.0090386195562859,0.5190750088038498,0.0246507806080527,0.017412935323383,0.0090386195562859,0.019216544683267,0.0080378374817867,0.9989048370604592,0.3425267806501516,0.3164710390292033,0.3425267806501516,0.3164710390292033,0.9989048370604592,0.7482099887736681,0.414059619900348,0.3907595588106098,0.414059619900348,0.3907595588106098,0.7482099887736681,0.7347249966273811,0.15238450069015105,0.00027033625171325656,0.21087356854445868,-0.07153283925019643,-0.07153283925019643,0.2506948482867911
000005.XSHE,2023-07-14,12.17,12.47,563938.0,12.68,12.06,12.47,12.37,58221.0,12.47,12.37,0.0246507806080526,-0.0080192461908581,-0.0326700267989108,0.1032400724902382,0.0509449465899752,0.0080192461908581,0.1574100421657162,-0.0240577385725742,0.0509449465899752,0.0080192461908581,0.019216544683267,0.0080378374817867,0.9996940026989104,0.8128420548314363,0.7278726231767585,0.8128420548314363,0.7278726231767585,0.9996940026989104,0.7482133110026397,0.4138187163488556,0.3772090354523299,0.4138187163488556,0.3772090354523299,0.7482133110026397,0.7347249966273811,0.15277016595920145,0.00027102043745904356,0.2058004273605503,0.39902333848258076,0.39902333848258076,0.25148069169627074
000005.XSHE,2023-07-17,12.37,12.17,379734.0,12.47,12.06,12.17,12.27,93483.0,12.27,12.17,-0.0161681487469684,0.0082169268693508,0.0243850756163192,0.2461802208914661,0.0331447049312853,0.0082169268693508,0.2479106960338287,0.0082169268693508,0.0331447049312853,0.0082169268693508,0.019216544683267,0.0080378374817867,0.9995900812050236,0.6049043039323417,0.6025331121106807,0.6049043039323417,0.6025331121106807,0.9995900812050236,0.7482228215239237,0.4134270443327461,0.4001884116450314,0.4134270443327461,0.4001884116450314,0.7482228215239237,0.7347249966273811,0.15271939958838415,0.00027093037586919895,0.2074914744218531,0.19147725959959566,0.19147725959959566,0.25136725968109985
000005.XSHE,2023-07-18,12.27,12.27,153578.0,12.37,12.06,12.37,12.37,205653.0,12.37,12.17,0.0,0.0,0.0,1.33907851384964,0.0252648736756315,0.0161681487469684,0.6399457584687201,0.0162999185004075,0.0252648736756315,0.0161681487469684,0.019216544683267,0.0080378374817867,0.0,0.1449624336389408,0.2194995537705384,0.1449624336389408,0.2194995537705384,0.0,0.6982532069108036,0.4025385135393484,0.399581353113193,0.4025385135393484,0.399581353113193,0.6982532069108036,0.7347249966273811,0.999986389650628,0.001774016196647846,0.21087356854445868,-0.2575760799004076,-0.2575760799004076,-0.6982532069108036
000005.XSHE,2023-07-19,12.37,12.47,134080.0,12.47,12.27,12.37,12.47,123067.0,12.47,12.27,0.0080840743734843,0.0080840743734843,0.0,0.9178624701670643,0.0161681487469685,0.0161681487469685,1.0,-0.0160384923817161,0.0161681487469685,0.0161681487469685,0.019216544683267,0.0080378374817867,0.0,0.0428276433307474,0.0,0.0428276433307474,0.0,0.0,0.6482738150800351,0.3961655996954762,0.3895838265012768,0.3961655996954762,0.3895838265012768,0.6482738150800351,0.7347249966273811,0.999986389650628,0.001774016196647846,0.20749147442185312,-0.3533379563647288,-0.3533379563647288,-0.6482738150800351
000005.XSHE,2023-07-20,12.37,12.27,119182.0,12.47,12.27,12.57,12.47,98415.0,12.57,12.47,-0.0080840743734842,-0.0079554494828957,0.0001286248905884,0.8257538890100854,0.0161681487469685,0.0079554494828957,0.4920445505170997,0.0244498777506112,0.0161681487469685,0.0079554494828957,0.019216544683267,0.0080378374817867,0.0080142496275565,0.0954378966577922,0.3403014828476731,0.0954378966577922,0.3403014828476731,0.0080142496275565,0.5987342561260497,0.3828037038811772,0.3985960618082691,0.3828037038811772,0.3985960618082691,0.5987342561260497,0.7347249966273811,0.9784065761951538,0.0017357327370059348,0.2125646156057615,-0.287365807223385,-0.287365807223385,-0.5907200064984932
000005.XSHE,2023-07-21,12.47,12.57,188076.0,12.68,12.47,12.68,12.78,130004.0,12.78,12.68,0.008019246190858,0.0078864353312302,-0.0001328108596277,0.6912312044067292,0.0168404170008018,0.0078864353312302,0.4683040408592464,0.0,0.0168404170008018,0.0078864353312302,0.019216544683267,0.0080378374817867,0.0083446542608593,0.1825704225294715,0.3619693221023498,0.1825704225294715,0.3619693221023498,0.0083446542608593,0.5492112174037292,0.3743657451783175,0.4061130114871045,0.3743657451783175,0.4061130114871045,0.5492112174037292,0.7347249966273811,0.9775268929760665,0.0017341721434871317,0.2125646156057615,-0.191795322648846,-0.191795322648846,-0.54086656314287
000005.XSHE,2023-07-24,12.78,12.57,218565.0,12.78,12.47,12.47,12.47,113636.0,12.47,12.37,-0.016431924882629,0.0,0.016431924882629,0.5199185596962003,0.0242566510172143,0.0080192461908581,0.3305998913521544,0.0087509944311852,0.0242566510172143,0.0080192461908581,0.019216544683267,0.0080378374817867,0.9993917987053592,0.3158599763301176,0.5029256186288132,0.3158599763301176,0.5029256186288132,0.9993917987053592,0.5987594720128804,0.3737842957487772,0.4053436206076618,0.3737842957487772,0.4053436206076618,0.5987594720128804,0.7347249966273811,0.15262252033144694,0.00027075850815909354,0.21442476737319455,-0.05792431941865961,-0.05792431941865961,0.40063232669247884
